id,title,caption,topic,country
859,مدارس نينوى تعاني من نقص الكوادر التدريسية وارتفاع نسب التسرب بعد النزوح,تلاميذ يجلسون في فناء مدرسة مؤقتة شيدت من ألواح خشبية وسط مدينة الموصل (الجزيرة),تعليم,العراق
860,"جامعات جنوب العراق تطلق مبادرة ""مكتبة لكل حي"" لتعزيز القراءة بين طلاب المدارس",طلبة جامعيون ومتطوعون ينقلون صناديق كتب إلى إحدى مدارس البصرة ضمن فعاليات إطلاق المبادرة (جامعة البصرة),تعليم,العراق
861,جيبوتي تطلق برنامجاً لمحو الأمية الرقمية في المناطق الريفية,متطوعون محليون يشرحون دروس الكمبيوتر للأطفال في قرية ريفية بمحافظة دخيل، جنوب جيبوتي (الجزيرة),مجتمع,جيبوتي
862,انطلاق برنامج لتعليم الترميز للأطفال في مخيمات قطاع غزة بدعم محلي,مجموعة من الأطفال الغزيين يشاركون في ورشة تعلم البرمجة داخل قاعة بسيطة بمخيم الشاطئ (الأناضول),تعليم,فلسطين
863,تونس تطلق مشروع غابات حضرية لمواجهة موجات الحرارة في العاصمة,متطوعون يزرعون أشجاراً صغيرة في إحدى الحدائق العامة بضواحي تونس العاصمة ضمن حملة التشجير الجديدة، 25 يونيو/حزيران 2024 (رويترز),بيئة,تونس
864,موريتانيا تحتضن أول بطولة نسائية لكرة القدم الشاطئية بمشاركة 8 فرق محلية,لاعبات من فرق موريتانية يتنافسن على الشاطئ بالقرب من نواكشوط وسط تشجيع جماهيري لافت (رويترز),رياضة,موريتانيا
865,ارتفاع لافت في عمالة الأطفال بالأعمال الخطرة في الأحياء الصناعية بحلب,طفل يحمل أدوات حدادة ثقيلة داخل ورشة ميكانيكا وسط ضجيج الماكينات في حي الشعار بحلب (الأناضول),قضايا اجتماعية,سوريا
866,الإمارات تطلق أول محمية طبيعية بحرية لحماية الشعاب المرجانية في سواحل الفجيرة,مشهد جوي لشعاب مرجانية ملونة تحت مياه خليج عمان قرب سواحل الفجيرة (رويترز),بيئة,الإمارات
867,نادي النصر الليبي يطلق أكاديمية نسائية لتطوير كرة القدم في بنغازي,لاعبات شابات خلال حصة تدريبية في أكاديمية كرة القدم الجديدة بنادي النصر ببنغازي (الجزيرة),رياضة,ليبيا
868,مدارس سبها تبدأ تدريس اللغة الأمازيغية لأول مرة في فصول المرحلة الإعدادية,معلمة تشرح حروف اللغة الأمازيغية لطلاب الصف السابع داخل إحدى الفصول الدراسية بمدينة سبها جنوبي ليبيا في إطار مبادرة وزارة التعليم لتعزيز التنوع الثقافي واللغوي (رويترز),تعليم,ليبيا
869,مهندسون ليبيون يبتكرون تقنية لإصلاح الشبكات الكهربائية عن بُعد في ظل ضعف البنية التحتية,فريق صيانة يراقب شاشات التحكم في مركز كهرباء طرابلس أثناء اختبار التقنية الجديدة (وكالة الصحافة الليبية),تقنية,ليبيا
870,صادرات التمور السعودية تسجل رقماً قياسياً وتفتح أسواقاً جديدة في آسيا,عمال يقومون بفرز وتغليف التمور في أحد المصانع الحديثة بمحافظة الأحساء قبل شحنها إلى الخارج (واس),اقتصاد,السعودية
871,انهيار أرضي مفاجئ يبتلع ثلاثة منازل في بلدة وصاب بمحافظة ذمار,رجال إنقاذ وأهالي البلدة يتجمعون وسط الركام والأتربة في محاولة للعثور على المفقودين تحت أنقاض المنازل المنهارة (رويترز),حوادث,اليمن
872,ارتفاع ملحوظ في معدلات النزوح الداخلي بسبب تدهور الأوضاع الأمنية في جنوب الصومال,عائلات صومالية تحمل متاعها سيراً على الأقدام عبر سهول مفتوحة بحثاً عن ملاذ آمن قرب مدينة بيدوا (رويترز),قضايا اجتماعية,الصومال
873,انطلاق مهرجان الكتب النادرة في الشارقة وسط اهتمام محبي التراث,زوار يتصفحون مخطوطات تاريخية وسط أروقة معرض الكتب النادرة في متحف الشارقة للتراث (الفرنسية),ثقافة,الإمارات
874,إطلاق منصة رقمية جديدة لدعم التجارة الإلكترونية المحلية في سوريا,مجموعة من رواد الأعمال السوريين يستخدمون أجهزة الحاسوب المحمولة في إحدى ورش العمل التفاعلية بدمشق ضمن فعاليات إطلاق المنصة (رويترز),تقنية,سوريا
875,جزر القمر تطلق أول بنك إسلامي صغير لدعم المشروعات النسائية الريفية,سيدات من منطقة موتسامودو يتلقين تدريبات مالية في مركز المجتمع المحلي لدعم مشروعات إنتاج الزيوت العطرية (رويترز),اقتصاد,جزر القمر
876,مبادرة شبابية في الدوحة لإعادة إحياء فريج قديم وتحويله لمركز تفاعلي للتراث القطري,شباب من المتطوعين يرممون جداراً طينياً ضمن أحد أزقة الفريج التاريخي في قلب الدوحة,قضايا اجتماعية,قطر
877,مبادرة شبابية في نابلس لإعادة تأهيل المكتبات المدمرة في المخيمات,مجموعة من الشباب المتطوعين ينقلون رفوف كتب وأرفف خشبية داخل مكتبة مؤقتة في مخيم بلاطة شرقي نابلس (الجزيرة),قضايا اجتماعية,فلسطين
